order_id,customer_id,order_date,total_amount,order_status
4404,165,2026-02-24,3442.93,Completed
4405,209,2026-02-24,549.92,Completed
4406,431,2026-02-24,3088.92,Completed
4407,183,2026-02-24,154.91,Completed
4408,68,2026-02-24,119.98,Completed
4409,455,2026-02-24,4999.98,Completed
4410,182,2026-02-24,129.98,Completed
4411,181,2026-02-24,799.99,Completed
4412,266,2026-02-24,27999.98,Completed
4413,77,2026-02-24,109.97,Completed
4414,164,2026-02-24,52.97,Completed
4415,438,2026-02-24,9.98,Completed
4416,458,2026-02-24,89.97,Completed
4417,485,2026-02-24,11277.92,Completed
4418,213,2026-02-24,3308.94,Completed
4419,173,2026-02-24,4086.93,Completed
4420,309,2026-02-24,1499.99,Completed
4421,442,2026-02-24,179.96,Completed
4422,47,2026-02-24,3419.94,Completed
4423,9,2026-02-25,3541.92,Completed
4424,18,2026-02-25,48056.88,Completed
4425,86,2026-02-25,40.94,Completed
4426,457,2026-02-25,164.55,Completed
4427,8,2026-02-25,239.94,Completed
4428,402,2026-02-25,21.98,Completed
4429,461,2026-02-25,110.93,Completed
4430,143,2026-02-25,7859.94,Completed
4431,127,2026-02-25,1901.92,Completed
4432,214,2026-02-25,49.93,Completed
4433,368,2026-02-25,110.43,Completed
4434,296,2026-02-25,38239.93,Completed
4435,306,2026-02-25,281.96,Completed
4436,319,2026-02-25,83.9,Completed
4437,469,2026-02-25,183.93,Completed
4438,200,2026-02-25,17999.98,Completed
4439,31,2026-02-25,42088.94,Completed
4440,456,2026-02-25,55.98,Completed
4441,312,2026-02-25,9.96,Completed
4442,143,2026-02-25,359.95,Completed
4443,434,2026-02-25,308.96,Completed
4444,90,2026-02-25,51.96,Completed
4445,221,2026-02-25,26.95,Completed
4446,191,2026-02-25,79.99,Completed
4447,347,2026-02-25,4672.89,Completed
4448,294,2026-02-25,11129.98,Completed
4449,306,2026-02-25,14.26,Completed
4450,460,2026-02-25,149.95,Completed
4451,436,2026-02-25,417.93,Completed
4452,411,2026-02-25,609.94,Completed
4453,228,2026-02-25,349.93,Completed
4454,96,2026-02-25,89.99,Completed
4455,382,2026-02-25,2103.91,Completed
4456,309,2026-02-25,89.97,Completed
4457,27,2026-02-25,152.93,Completed
4458,282,2026-02-25,422.43,Completed
4459,346,2026-02-25,41999.97,Completed
4460,290,2026-02-25,91.94,Completed
4461,258,2026-02-25,28.95,Completed
4462,270,2026-02-25,98.39,Completed
4463,292,2026-02-25,4009.95,Completed
4464,250,2026-02-25,2.58,Completed
4465,27,2026-02-25,1931.95,Completed
4466,424,2026-02-25,73.96,Completed
4467,128,2026-02-25,299.97,Completed
4468,91,2026-02-25,119.97,Completed
4469,414,2026-02-25,62.47,Completed
4470,287,2026-02-25,33.96,Completed
4471,141,2026-02-25,18279.94,Completed
4472,63,2026-02-25,5.97,Completed
4473,394,2026-02-25,368.9,Completed
4474,386,2026-02-25,110.96,Completed
4475,94,2026-02-25,27999.98,Completed
4476,430,2026-02-25,27999.98,Completed
4477,251,2026-02-25,119.98,Completed
4478,48,2026-02-25,3539.93,Completed
4479,52,2026-02-25,84.98,Completed
4480,184,2026-02-25,29.97,Completed
4481,229,2026-02-25,99.98,Completed
4482,92,2026-02-25,3303.84,Completed
4483,264,2026-02-25,151.97,Completed
4484,482,2026-02-25,257.95,Completed
4485,163,2026-02-25,1602.47,Completed
4486,211,2026-02-25,4029.94,Completed
4487,3,2026-02-25,56.96,Completed
4488,499,2026-02-26,126.95,Completed
4489,139,2026-02-26,110.9,Completed
4490,404,2026-02-26,129.99,Completed
4491,202,2026-02-26,22065.95,Completed
4492,37,2026-02-26,25.98,Completed
4493,65,2026-02-26,64.41,Completed
4494,121,2026-02-26,1235.94,Completed
4495,17,2026-02-26,13309.96,Completed
4496,447,2026-02-26,59.98,Completed
4497,283,2026-02-26,3320.93,Completed
4498,277,2026-02-26,127.44,Completed
4499,352,2026-02-26,269.97,Completed
4500,424,2026-02-26,35.94,Completed
4501,197,2026-02-26,2011.97,Completed
4502,414,2026-02-26,121.91,Completed
4503,106,2026-02-26,14.96,Completed
4504,276,2026-02-26,14.97,Completed
4505,438,2026-02-26,197.95,Completed
4506,397,2026-02-26,215.94,Completed
4507,30,2026-02-26,49.98,Completed
4508,181,2026-02-26,299.97,Completed
4509,86,2026-02-26,82.96,Completed
4510,303,2026-02-26,38.94,Completed
4511,195,2026-02-26,2.37,Completed
4512,351,2026-02-26,89.99,Completed
4513,81,2026-02-26,44.97,Completed
4514,180,2026-02-26,50.96,Completed
4515,68,2026-02-26,42052.24,Completed
4516,234,2026-02-26,466.91,Completed
4517,51,2026-02-26,59.23,Completed
4518,334,2026-02-26,99.98,Completed
4519,103,2026-02-26,30.35,Completed
4520,47,2026-02-26,46.95,Completed
4521,83,2026-02-26,46.85,Completed
4522,429,2026-02-26,221.96,Completed
4523,181,2026-02-26,124.95,Completed
4524,226,2026-02-26,7.99,Completed
4525,466,2026-02-26,117.92,Completed
4526,387,2026-02-26,12.98,Completed
4527,194,2026-02-26,75.95,Completed
4528,245,2026-02-26,4088.91,Completed
4529,103,2026-02-26,333.92,Completed
4530,228,2026-02-26,22244.93,Completed
4531,381,2026-02-26,397.93,Completed
4532,494,2026-02-26,5269.2,Completed
4533,254,2026-02-26,2.97,Completed
4534,245,2026-02-26,618.94,Completed
4535,327,2026-02-26,20.98,Completed
4536,396,2026-02-27,2239.92,Completed
4537,303,2026-02-27,8.99,Completed
4538,159,2026-02-27,2314.97,Completed
4539,434,2026-02-27,333.94,Completed
4540,74,2026-02-27,10.97,Completed
4541,175,2026-02-27,18301.93,Completed
4542,7,2026-02-27,322.91,Completed
4543,290,2026-02-27,424.41,Completed
4544,84,2026-02-27,25.98,Completed
4545,492,2026-02-27,6.99,Completed
4546,205,2026-02-27,112.97,Completed
4547,474,2026-02-27,57.56,Completed
4548,447,2026-02-27,3009.96,Completed
4549,293,2026-02-27,5789.94,Completed
4550,435,2026-02-27,45934.91,Completed
4551,290,2026-02-27,33044.94,Completed
4552,331,2026-02-27,579.94,Completed
4553,190,2026-02-27,33.98,Completed
4554,300,2026-02-27,294.9,Completed
4555,464,2026-02-27,27511.9,Completed
4556,481,2026-02-27,139.98,Completed
4557,145,2026-02-27,1030.94,Completed
4558,411,2026-02-27,2082.93,Completed
4559,412,2026-02-27,77.94,Completed
4560,61,2026-02-27,5461.93,Completed
4561,150,2026-02-27,5699.97,Completed
4562,453,2026-02-27,23.98,Completed
4563,175,2026-02-27,14.25,Completed
4564,327,2026-02-27,29.97,Completed
4565,100,2026-02-27,148.42,Completed
4566,76,2026-02-27,126.95,Completed
4567,349,2026-02-27,59.99,Completed
4568,85,2026-02-27,52.44,Completed
4569,389,2026-02-27,99.92,Completed
4570,341,2026-02-27,7.47,Completed
4571,284,2026-02-27,29.97,Completed
4572,323,2026-02-27,1239.91,Completed
4573,409,2026-02-27,69.95,Completed
4574,112,2026-02-27,2525.97,Completed
4575,346,2026-02-27,262.44,Completed
4576,438,2026-02-27,4523.95,Completed
4577,223,2026-02-27,1669.93,Completed
4578,156,2026-02-27,125.93,Completed
4579,353,2026-02-27,25999.98,Completed
4580,442,2026-02-27,9.48,Completed
4581,302,2026-02-27,299.96,Completed
4582,10,2026-02-27,2.98,Completed
4583,284,2026-02-27,3.98,Completed
4584,402,2026-02-27,309.95,Completed
4585,449,2026-02-27,166.91,Completed
4586,171,2026-02-27,204.53,Completed
4587,428,2026-02-27,324.93,Completed
4588,437,2026-02-27,79.98,Completed
4589,243,2026-02-27,149.97,Completed
4590,252,2026-02-27,49.98,Completed
4591,72,2026-02-27,4544.94,Completed
4592,114,2026-02-27,1860.9,Completed
4593,55,2026-02-27,264.95,Completed
4594,472,2026-02-27,253.5,Completed
4595,122,2026-02-27,3.99,Completed
4596,106,2026-02-27,799.99,Completed
4597,102,2026-02-27,5.49,Completed
4598,286,2026-02-27,324.93,Completed
4599,149,2026-02-27,87.92,Completed
4600,21,2026-02-27,429.95,Completed
4601,162,2026-02-27,3249.93,Completed
4602,190,2026-02-27,29.98,Completed
4603,28,2026-02-28,9029.96,Completed
4604,201,2026-02-28,120.95,Completed
4605,271,2026-02-28,94.98,Completed
4606,411,2026-02-28,0.99,Completed
4607,219,2026-02-28,54.95,Completed
4608,493,2026-02-28,1104.57,Completed
4609,327,2026-02-28,122.94,Completed
4610,476,2026-02-28,69.42,Completed
4611,191,2026-02-28,217.91,Completed
4612,491,2026-02-28,1706.93,Completed
4613,448,2026-02-28,40.96,Completed
4614,73,2026-02-28,561.91,Completed
4615,79,2026-02-28,16.47,Completed
4616,369,2026-02-28,316.89,Completed
4617,25,2026-02-28,6143.91,Completed
4618,495,2026-02-28,42.56,Completed
4619,261,2026-02-28,47.97,Completed
4620,248,2026-02-28,71.96,Completed
4621,164,2026-02-28,14.97,Completed
4622,121,2026-02-28,169.95,Completed
4623,133,2026-02-28,79.98,Completed
4624,422,2026-02-28,514.92,Completed
4625,493,2026-02-28,39.93,Completed
4626,275,2026-02-28,4002.56,Completed
4627,265,2026-02-28,134.95,Completed
4628,239,2026-02-28,165.96,Completed
4629,31,2026-02-28,82.93,Completed
4630,58,2026-02-28,948.92,Completed
4631,39,2026-02-28,342.44,Completed
4632,30,2026-02-28,271.94,Completed
4633,367,2026-02-28,219.98,Completed
4634,463,2026-02-28,50.34,Completed
4635,408,2026-02-28,33.46,Completed
4636,275,2026-02-28,14033.95,Completed
4637,249,2026-02-28,466.93,Completed
4638,320,2026-02-28,142.93,Completed
4639,81,2026-02-28,84.97,Completed
4640,366,2026-02-28,19.98,Completed
4641,177,2026-02-28,12.99,Completed
4642,480,2026-02-28,454.44,Completed
4643,149,2026-02-28,1169.91,Completed
4644,455,2026-02-28,33609.94,Completed
4645,345,2026-02-28,2.98,Completed
4646,331,2026-02-28,59.42,Completed
4647,193,2026-02-28,19.99,Completed
4648,232,2026-02-28,499.99,Completed
4649,190,2026-02-28,599.98,Completed
4650,246,2026-02-28,67.46,Completed
4651,322,2026-02-28,9.99,Completed
4652,433,2026-02-28,169.97,Completed
4653,427,2026-02-28,58.92,Completed
4654,15,2026-02-28,11.55,Completed
4655,458,2026-02-28,252.93,Completed
4656,308,2026-02-28,5220.9,Completed
4657,143,2026-02-28,639.94,Completed
4658,82,2026-02-28,99.99,Completed
4659,31,2026-02-28,14.99,Completed
4660,29,2026-02-28,91.96,Completed
4661,214,2026-02-28,359.97,Completed
4662,454,2026-02-28,5538.94,Completed
4663,496,2026-02-28,19.98,Completed
4664,260,2026-02-28,223.97,Completed
4665,336,2026-02-28,314.94,Completed
4666,18,2026-02-28,39008.43,Completed
4667,126,2026-02-28,73.9,Completed
4668,425,2026-02-28,55.96,Completed
4669,377,2026-02-28,23.96,Completed
4670,263,2026-02-28,299.91,Completed
4671,160,2026-03-01,287.44,Completed
4672,144,2026-03-01,1159.96,Completed
4673,463,2026-03-01,2484.91,Completed
4674,29,2026-03-01,182.27,Completed
4675,231,2026-03-01,87.96,Completed
4676,248,2026-03-01,246.93,Completed
4677,330,2026-03-01,179.94,Completed
4678,205,2026-03-01,422.91,Completed
4679,311,2026-03-01,3.98,Completed
4680,5,2026-03-01,8.97,Completed
4681,135,2026-03-01,31.96,Completed
4682,67,2026-03-01,150.93,Completed
4683,62,2026-03-01,149.97,Completed
4684,162,2026-03-01,23.98,Completed
4685,263,2026-03-01,90.9,Completed
4686,215,2026-03-01,32.44,Completed
4687,297,2026-03-01,39.98,Completed
4688,447,2026-03-01,29.97,Completed
4689,458,2026-03-01,311.92,Completed
4690,469,2026-03-01,365.93,Completed
4691,330,2026-03-01,18021.95,Completed
4692,177,2026-03-01,8.99,Completed
4693,305,2026-03-01,356.93,Completed
4694,423,2026-03-01,5199.95,Completed
4695,61,2026-03-01,39.99,Completed
4696,488,2026-03-01,465.93,Completed
4697,45,2026-03-01,39.99,Completed
4698,69,2026-03-01,15.97,Completed
4699,251,2026-03-01,9014.98,Completed
4700,451,2026-03-01,4617.93,Completed
4701,494,2026-03-02,11183.94,Completed
4702,464,2026-03-02,56.96,Completed
4703,9,2026-03-02,199.98,Completed
4704,234,2026-03-02,202.95,Completed
4705,255,2026-03-02,15.97,Completed
4706,489,2026-03-02,31.97,Completed
4707,155,2026-03-02,329.97,Completed
4708,275,2026-03-02,1633.95,Completed
4709,285,2026-03-02,137.92,Completed
4710,160,2026-03-02,1554.95,Completed
4711,71,2026-03-02,1119.95,Completed
4712,170,2026-03-02,1872.92,Completed
4713,15,2026-03-02,7.98,Completed
4714,127,2026-03-02,274.23,Completed
4715,312,2026-03-02,34.96,Completed
4716,292,2026-03-02,1514.98,Completed
4717,53,2026-03-02,7.99,Completed
4718,486,2026-03-02,14321.92,Completed
4719,240,2026-03-02,1515.96,Completed
4720,342,2026-03-02,63.96,Completed
4721,409,2026-03-02,3.99,Completed
4722,60,2026-03-02,19.98,Completed
4723,405,2026-03-02,79.98,Completed
4724,471,2026-03-02,4503.95,Completed
4725,172,2026-03-02,11.97,Completed
4726,77,2026-03-02,3.99,Completed
4727,47,2026-03-02,103.92,Completed
4728,397,2026-03-02,120.91,Completed
4729,50,2026-03-02,1499.99,Completed
4730,295,2026-03-02,59.97,Completed
4731,410,2026-03-02,3968.92,Completed
4732,430,2026-03-02,154.96,Completed
4733,377,2026-03-02,129.98,Completed
4734,333,2026-03-02,74.97,Completed
4735,432,2026-03-02,484.93,Completed
4736,362,2026-03-02,10950.9,Completed
4737,303,2026-03-02,4755.89,Completed
4738,468,2026-03-02,7.47,Completed
4739,492,2026-03-02,12.99,Completed
4740,83,2026-03-02,6.99,Completed
4741,295,2026-03-02,27060.91,Completed
4742,40,2026-03-02,5.98,Completed
4743,64,2026-03-02,182.47,Completed
4744,81,2026-03-02,5199.92,Completed
4745,18,2026-03-02,55.97,Completed
4746,209,2026-03-02,7808.92,Completed
4747,138,2026-03-02,82.97,Completed
4748,436,2026-03-02,72.93,Completed
4749,49,2026-03-02,149.93,Completed
4750,326,2026-03-02,34.94,Completed
4751,65,2026-03-02,15999.95,Completed
4752,429,2026-03-02,4.98,Completed
4753,59,2026-03-02,5.99,Completed
4754,492,2026-03-02,7.47,Completed
4755,488,2026-03-02,2747.95,Completed
4756,200,2026-03-02,33086.4,Completed
4757,447,2026-03-02,9.99,Completed
4758,281,2026-03-02,11.98,Completed
4759,480,2026-03-02,177.94,Completed
4760,374,2026-03-02,479.95,Completed
4761,465,2026-03-02,22061.95,Completed
4762,198,2026-03-02,103.95,Completed
4763,247,2026-03-02,7.47,Completed
4764,190,2026-03-02,2392.81,Completed
4765,433,2026-03-02,763.8,Completed
4766,171,2026-03-02,39201.93,Completed
4767,3,2026-03-02,4100.92,Completed
4768,216,2026-03-02,11.97,Completed
4769,462,2026-03-02,158.9,Completed
4770,462,2026-03-02,3799.98,Completed
4771,214,2026-03-02,869.95,Completed
4772,305,2026-03-02,35.97,Completed
4773,17,2026-03-02,27068.91,Completed
4774,338,2026-03-02,279.95,Completed
4775,87,2026-03-03,9.98,Completed
4776,301,2026-03-03,1032.45,Completed
4777,380,2026-03-03,13479.95,Completed
4778,228,2026-03-03,133.97,Completed
4779,430,2026-03-03,110.98,Completed
4780,29,2026-03-03,84.96,Completed
4781,11,2026-03-03,12.99,Completed
4782,437,2026-03-03,116.95,Completed
4783,158,2026-03-03,2043.92,Completed
4784,344,2026-03-03,3063.91,Completed
4785,99,2026-03-03,28429.94,Completed
4786,334,2026-03-03,14019.98,Completed
4787,396,2026-03-03,1399.99,Completed
4788,477,2026-03-03,9.98,Completed
4789,423,2026-03-03,22057.92,Completed
4790,334,2026-03-03,17.76,Completed
4791,54,2026-03-03,103.97,Completed
4792,123,2026-03-03,39.99,Completed
4793,167,2026-03-03,0.99,Completed
4794,439,2026-03-03,974.96,Completed
4795,423,2026-03-03,47.94,Completed
4796,113,2026-03-03,10.47,Completed
4797,425,2026-03-03,9011.96,Completed
4798,148,2026-03-03,1824.91,Completed
4799,37,2026-03-03,317.97,Completed
4800,428,2026-03-03,5058.94,Completed
4801,335,2026-03-03,361.95,Completed
4802,446,2026-03-03,193.89,Completed
4803,467,2026-03-03,39000.76,Completed
4804,56,2026-03-03,3.98,Completed
4805,5,2026-03-03,2561.88,Completed
4806,325,2026-03-03,1499.97,Completed
4807,338,2026-03-03,72.96,Completed
4808,385,2026-03-03,201.96,Completed
4809,240,2026-03-03,19.99,Completed
4810,204,2026-03-03,353.95,Completed
4811,142,2026-03-03,43514.91,Completed
4812,351,2026-03-03,14.99,Completed
4813,408,2026-03-03,105.25,Completed
4814,399,2026-03-03,42088.91,Completed
4815,397,2026-03-03,91.57,Completed
4816,3,2026-03-03,33.96,Completed
4817,188,2026-03-03,127.95,Completed
4818,113,2026-03-03,269.97,Completed
4819,103,2026-03-03,21.96,Completed
4820,72,2026-03-03,180.91,Completed
4821,229,2026-03-03,165.45,Completed
4822,477,2026-03-03,5763.92,Completed
4823,292,2026-03-03,6184.9,Completed
4824,201,2026-03-03,122.96,Completed
4825,65,2026-03-03,779.94,Completed
4826,212,2026-03-03,49.94,Completed
4827,325,2026-03-03,16.47,Completed
4828,423,2026-03-03,63.84,Completed
4829,348,2026-03-03,85.94,Completed
4830,358,2026-03-03,159.96,Completed
4831,301,2026-03-03,38.97,Completed
4832,236,2026-03-03,2659.94,Completed
4833,352,2026-03-03,11.98,Completed
4834,90,2026-03-03,1599.98,Completed
4835,479,2026-03-03,129.99,Completed
4836,432,2026-03-03,3105.95,Completed
4837,226,2026-03-03,11.27,Completed
4838,363,2026-03-03,38.95,Completed
4839,184,2026-03-03,4.98,Completed
4840,395,2026-03-04,302.46,Completed
4841,50,2026-03-04,299.96,Completed
4842,359,2026-03-04,36.94,Completed
4843,213,2026-03-04,42130.93,Completed
4844,206,2026-03-04,26061.91,Completed
4845,234,2026-03-04,32.97,Completed
4846,50,2026-03-04,69.94,Completed
4847,26,2026-03-04,3319.96,Completed
4848,105,2026-03-04,669.96,Completed
4849,113,2026-03-04,455.96,Completed
4850,301,2026-03-04,27.99,Completed
4851,423,2026-03-04,14321.93,Completed
4852,381,2026-03-04,99.99,Completed
4853,199,2026-03-04,149.97,Completed
4854,274,2026-03-04,26.43,Completed
4855,481,2026-03-04,38.97,Completed
4856,20,2026-03-04,191.45,Completed
4857,181,2026-03-04,62.52,Completed
4858,427,2026-03-04,315.94,Completed
4859,301,2026-03-04,22.95,Completed
4860,454,2026-03-04,87.97,Completed
4861,47,2026-03-04,152.9,Completed
4862,482,2026-03-04,1.58,Completed
4863,412,2026-03-04,27042.44,Completed
4864,187,2026-03-04,14111.96,Completed
4865,142,2026-03-04,678.91,Completed
4866,79,2026-03-04,79.96,Completed
4867,280,2026-03-04,3.49,Completed
4868,103,2026-03-04,292.45,Completed
4869,36,2026-03-04,9.98,Completed
4870,117,2026-03-04,22219.94,Completed
4871,363,2026-03-04,482.41,Completed
4872,238,2026-03-04,167.9,Completed
4873,228,2026-03-04,10.97,Completed
4874,125,2026-03-04,1116.93,Completed
4875,492,2026-03-04,199.98,Completed
4876,189,2026-03-04,3065.94,Completed
4877,239,2026-03-04,2495.51,Completed
4878,321,2026-03-04,159.53,Completed
4879,228,2026-03-04,229.95,Completed
4880,498,2026-03-04,1519.92,Completed
4881,457,2026-03-04,5449.95,Completed
4882,262,2026-03-04,9.99,Completed
4883,405,2026-03-04,5501.95,Completed
4884,402,2026-03-04,15.98,Completed
4885,270,2026-03-04,100.44,Completed
4886,175,2026-03-04,379.96,Completed
4887,214,2026-03-04,21.97,Completed
4888,227,2026-03-04,35.97,Completed
4889,239,2026-03-04,14435.92,Completed
4890,176,2026-03-04,14.97,Completed
4891,443,2026-03-05,308.9,Completed
4892,108,2026-03-05,369.93,Completed
4893,240,2026-03-05,230.93,Completed
4894,380,2026-03-05,239.94,Completed
4895,162,2026-03-05,1941.95,Completed
4896,189,2026-03-05,11.98,Completed
4897,182,2026-03-05,500.78,Completed
4898,226,2026-03-05,1925.93,Completed
4899,107,2026-03-05,65.93,Completed
4900,42,2026-03-05,112.93,Completed
4901,214,2026-03-05,83.92,Completed
4902,373,2026-03-05,32.97,Completed
4903,111,2026-03-05,4519.94,Completed
4904,396,2026-03-05,99.98,Completed
4905,475,2026-03-05,34.47,Completed
4906,324,2026-03-05,86.96,Completed
4907,36,2026-03-05,200.94,Completed
4908,349,2026-03-05,27219.95,Completed
4909,310,2026-03-05,1626.43,Completed
4910,7,2026-03-05,18080.93,Completed
4911,323,2026-03-05,2425.95,Completed
4912,403,2026-03-05,3.98,Completed
4913,432,2026-03-05,519.97,Completed
4914,217,2026-03-05,21.95,Completed
4915,134,2026-03-05,15.98,Completed
4916,317,2026-03-05,239.98,Completed
4917,249,2026-03-05,49.91,Completed
4918,262,2026-03-05,1557.94,Completed
4919,350,2026-03-05,27205.92,Completed
4920,119,2026-03-05,4551.92,Completed
4921,270,2026-03-05,179.96,Completed
4922,153,2026-03-05,38.95,Completed
4923,368,2026-03-05,1444.93,Completed
4924,313,2026-03-05,1509.97,Completed
4925,247,2026-03-05,104.83,Completed
4926,417,2026-03-05,117.92,Completed
4927,99,2026-03-05,31.98,Completed
4928,17,2026-03-05,129.95,Completed
4929,352,2026-03-05,801.92,Completed
4930,251,2026-03-05,1719.97,Completed
4931,397,2026-03-06,12.99,Completed
4932,445,2026-03-06,377.9,Completed
4933,117,2026-03-06,32.45,Completed
4934,368,2026-03-06,35.97,Completed
4935,95,2026-03-06,46.94,Completed
4936,395,2026-03-06,42149.94,Completed
4937,338,2026-03-06,39269.94,Completed
4938,245,2026-03-06,796.44,Completed
4939,297,2026-03-06,259.94,Completed
4940,345,2026-03-06,21.47,Completed
4941,371,2026-03-06,4349.97,Completed
4942,249,2026-03-06,16.25,Completed
4943,479,2026-03-06,144.94,Completed
4944,145,2026-03-06,65.94,Completed
4945,300,2026-03-06,4300.89,Completed
4946,176,2026-03-06,67.44,Completed
4947,234,2026-03-06,1035.82,Completed
4948,38,2026-03-06,121.94,Completed
4949,475,2026-03-06,599.98,Completed
4950,330,2026-03-06,99.97,Completed
4951,100,2026-03-06,33.97,Completed
4952,391,2026-03-06,29.97,Completed
4953,384,2026-03-06,46.93,Completed
4954,281,2026-03-06,449.97,Completed
4955,370,2026-03-06,1044.93,Completed
4956,317,2026-03-06,206.94,Completed
4957,428,2026-03-06,162.93,Completed
4958,84,2026-03-06,19.98,Completed
4959,283,2026-03-06,3611.95,Completed
4960,482,2026-03-06,471.91,Completed
4961,312,2026-03-06,27999.98,Completed
4962,335,2026-03-06,14.97,Completed
4963,167,2026-03-06,2596.44,Completed
4964,4,2026-03-06,1570.93,Completed
4965,146,2026-03-06,119.97,Completed
4966,415,2026-03-06,379.43,Completed
4967,19,2026-03-06,143.44,Completed
4968,110,2026-03-06,12.99,Completed
4969,338,2026-03-06,3690.76,Completed
4970,104,2026-03-06,15.98,Completed
4971,17,2026-03-06,4.99,Completed
4972,468,2026-03-06,248.93,Completed
4973,109,2026-03-06,46.95,Completed
4974,265,2026-03-06,27159.92,Completed
4975,182,2026-03-06,194.94,Completed
4976,86,2026-03-06,1509.95,Completed
4977,275,2026-03-06,66.23,Completed
4978,157,2026-03-06,499.99,Completed
4979,213,2026-03-06,28005.97,Completed
4980,349,2026-03-06,51.25,Completed
4981,451,2026-03-06,1103.92,Completed
4982,54,2026-03-06,38.97,Completed
4983,108,2026-03-06,1913.93,Completed
4984,434,2026-03-06,83.97,Completed
4985,298,2026-03-06,148.95,Completed
4986,343,2026-03-06,284.94,Completed
4987,483,2026-03-06,54.93,Completed
4988,99,2026-03-06,3311.95,Completed
4989,442,2026-03-06,308.94,Completed
4990,80,2026-03-06,20.97,Completed
4991,468,2026-03-06,4629.92,Completed
4992,127,2026-03-06,4209.93,Completed
4993,486,2026-03-07,1.98,Completed
4994,343,2026-03-07,33.95,Completed
4995,471,2026-03-07,179.94,Completed
4996,338,2026-03-07,44.97,Completed
4997,255,2026-03-07,59.95,Completed
4998,372,2026-03-07,18.97,Completed
4999,173,2026-03-07,39050.91,Completed
5000,173,2026-03-07,264.95,Completed
5001,198,2026-03-07,94.4,Completed
5002,43,2026-03-07,79.98,Completed
5003,370,2026-03-07,9.99,Completed
5004,15,2026-03-07,2404.94,Completed
5005,259,2026-03-07,74.97,Completed
5006,189,2026-03-07,589.96,Completed
5007,393,2026-03-07,196.44,Completed
5008,93,2026-03-07,151.93,Completed
5009,215,2026-03-07,277.94,Completed
5010,349,2026-03-07,1522.94,Completed
5011,152,2026-03-07,191.97,Completed
5012,386,2026-03-07,20.97,Completed
5013,402,2026-03-07,50.91,Completed
5014,486,2026-03-07,168.8,Completed
5015,246,2026-03-07,719.97,Completed
5016,146,2026-03-07,4362.92,Completed
5017,22,2026-03-07,163.97,Completed
5018,14,2026-03-07,9114.95,Completed
5019,23,2026-03-07,9088.93,Completed
5020,323,2026-03-07,14414.92,Completed
5021,399,2026-03-07,33127.92,Completed
5022,141,2026-03-07,52.96,Completed
5023,54,2026-03-07,69.96,Completed
5024,29,2026-03-07,12.99,Completed
5025,71,2026-03-07,9.98,Completed
5026,134,2026-03-07,2259.95,Completed
5027,323,2026-03-07,115.41,Completed
5028,10,2026-03-07,1174.96,Completed
5029,377,2026-03-07,76.91,Completed
5030,391,2026-03-07,3314.94,Completed
5031,345,2026-03-07,1899.94,Completed
5032,500,2026-03-07,392.92,Completed
5033,424,2026-03-07,14.85,Completed
5034,404,2026-03-07,93.48,Completed
5035,250,2026-03-07,93.95,Completed
5036,337,2026-03-08,460.95,Completed
5037,87,2026-03-08,1513.75,Completed
5038,107,2026-03-08,9.99,Completed
5039,31,2026-03-08,3011.97,Completed
5040,57,2026-03-08,281.94,Completed
5041,438,2026-03-08,24399.95,Completed
5042,35,2026-03-08,7.97,Completed
5043,410,2026-03-08,386.92,Completed
5044,119,2026-03-08,138.98,Completed
5045,128,2026-03-08,17.98,Completed
5046,211,2026-03-08,2999.98,Completed
5047,233,2026-03-08,63.94,Completed
5048,202,2026-03-08,3063.79,Completed
5049,472,2026-03-08,3.99,Completed
5050,190,2026-03-08,241.95,Completed
5051,28,2026-03-08,599.98,Completed
5052,355,2026-03-08,179.96,Completed
5053,198,2026-03-08,7.47,Completed
5054,287,2026-03-08,74.96,Completed
5055,5,2026-03-08,269.97,Completed
5056,121,2026-03-08,111.96,Completed
5057,377,2026-03-08,183.97,Completed
5058,24,2026-03-08,5239.94,Completed
5059,340,2026-03-08,17.46,Completed
5060,183,2026-03-08,55.9,Completed
5061,75,2026-03-08,449.97,Completed
5062,458,2026-03-08,495.42,Completed
5063,38,2026-03-08,35.94,Completed
5064,366,2026-03-08,140.94,Completed
5065,81,2026-03-08,91.92,Completed
5066,458,2026-03-08,3349.95,Completed
5067,184,2026-03-08,330.94,Completed
5068,204,2026-03-08,112.41,Completed
5069,59,2026-03-08,339.95,Completed
5070,338,2026-03-08,1.99,Completed
5071,253,2026-03-08,45.92,Completed
5072,208,2026-03-08,76.96,Completed
5073,41,2026-03-08,14038.96,Completed
5074,8,2026-03-08,3716.91,Completed
5075,335,2026-03-08,6.87,Completed
5076,209,2026-03-08,44.45,Completed
5077,498,2026-03-08,149.97,Completed
5078,329,2026-03-08,15.98,Completed
5079,195,2026-03-08,223.43,Completed
5080,483,2026-03-08,909.96,Completed
5081,67,2026-03-08,2999.95,Completed
5082,383,2026-03-08,889.94,Completed
5083,193,2026-03-08,81.92,Completed
5084,202,2026-03-08,263.94,Completed
5085,225,2026-03-08,4041.92,Completed
5086,51,2026-03-08,23.96,Completed
5087,143,2026-03-08,33017.94,Completed
5088,258,2026-03-08,2999.98,Completed
5089,57,2026-03-08,6.87,Completed
5090,322,2026-03-08,1954.94,Completed
5091,276,2026-03-08,97.95,Completed
5092,320,2026-03-08,647.93,Completed
