order_item_id,order_id,product_id,quantity,unit_price,total_price
12738,5110,13,3,299.99,899.97
12739,5110,1,2,9.99,19.98
12740,5110,21,3,1.49,4.47
12741,5110,95,2,8999.99,17999.98
12742,5111,17,3,12.99,38.97
12743,5111,8,1,89.99,89.99
12744,5111,61,2,34.99,69.98
12745,5112,8,2,89.99,179.98
12746,5112,11,2,1899.99,3799.98
12747,5112,63,1,7.99,7.99
12748,5112,67,3,15.99,47.97
12749,5113,10,1,79.99,79.99
12750,5113,16,2,1.99,3.98
12751,5114,70,1,6.99,6.99
12752,5114,95,3,8999.99,26999.97
12753,5114,68,3,24.99,74.97
12754,5115,43,3,59.99,179.97
12755,5115,10,1,79.99,79.99
12756,5115,41,2,2.49,4.98
12757,5116,89,2,79.99,159.98
12758,5116,52,2,29.99,59.98
12759,5116,81,3,1099.99,3299.97
12760,5117,62,3,5.99,17.97
12761,5117,34,3,7.99,23.97
12762,5117,69,1,3.99,3.99
12763,5118,64,1,14.99,14.99
12764,5118,68,2,24.99,49.98
12765,5118,96,1,12999.99,12999.99
12766,5118,58,3,3.99,11.97
12767,5119,54,1,8.99,8.99
12768,5119,18,2,8.99,17.98
12769,5119,46,3,14.99,44.97
12770,5119,28,1,5.49,5.49
12771,5120,37,3,1.99,5.97
12772,5120,1,2,9.99,19.98
12773,5120,33,3,4.99,14.97
12774,5121,90,2,89.99,179.98
12775,5121,34,2,7.99,15.98
12776,5121,77,3,5.99,17.97
12777,5122,100,2,129.99,259.98
12778,5123,72,2,8.99,17.98
12779,5124,77,2,5.99,11.98
12780,5125,91,1,119.99,119.99
12781,5126,2,1,19.99,19.99
12782,5126,24,2,14.99,29.98
12783,5127,73,2,19.99,39.98
12784,5127,8,1,89.99,89.99
12785,5127,80,1,1399.99,1399.99
12786,5127,23,2,2.99,5.98
12787,5128,4,2,12.99,25.98
12788,5129,91,1,119.99,119.99
12789,5129,45,1,39.99,39.99
12790,5129,71,3,39.99,119.97
12791,5130,79,1,1799.99,1799.99
12792,5131,6,3,49.99,149.97
12793,5131,91,2,119.99,239.98
12794,5131,9,3,69.99,209.97
12795,5131,8,1,89.99,89.99
12796,5132,1,2,9.99,19.98
12797,5132,12,1,2499.99,2499.99
12798,5132,5,3,8.99,26.97
12799,5133,26,2,0.99,1.98
12800,5133,29,2,3.99,7.98
12801,5133,23,1,2.99,2.99
12802,5133,51,3,39.99,119.97
12803,5134,43,2,59.99,119.98
12804,5134,78,3,1999.99,5999.97
12805,5134,63,3,7.99,23.97
12806,5135,20,2,4.99,9.98
12807,5135,97,1,10999.99,10999.99
12808,5136,98,3,13999.99,41999.97
12809,5136,8,2,89.99,179.98
12810,5136,51,1,39.99,39.99
12811,5137,70,3,6.99,20.97
12812,5137,22,2,10.99,21.98
12813,5137,71,2,39.99,79.98
12814,5137,20,3,4.99,14.97
12815,5138,25,1,1.29,1.29
12816,5138,30,1,2.49,2.49
12817,5139,13,1,299.99,299.99
12818,5139,96,1,12999.99,12999.99
12819,5140,55,3,6.99,20.97
12820,5141,23,1,2.99,2.99
12821,5142,25,2,1.29,2.58
12822,5142,52,1,29.99,29.99
12823,5143,47,1,49.99,49.99
12824,5143,85,2,34.99,69.98
12825,5143,72,3,8.99,26.97
12826,5144,57,1,9.99,9.99
12827,5145,20,2,4.99,9.98
12828,5146,62,3,5.99,17.97
12829,5146,19,2,9.99,19.98
12830,5146,68,3,24.99,74.97
12831,5147,72,2,8.99,17.98
12832,5147,77,2,5.99,11.98
12833,5148,24,2,14.99,29.98
12834,5149,55,3,6.99,20.97
12835,5149,93,1,89.99,89.99
12836,5150,20,1,4.99,4.99
12837,5150,58,3,3.99,11.97
12838,5151,2,1,19.99,19.99
12839,5152,50,1,9.99,9.99
12840,5152,19,2,9.99,19.98
12841,5152,82,3,1499.99,4499.97
12842,5152,77,3,5.99,17.97
12843,5153,7,3,129.99,389.97
12844,5154,24,2,14.99,29.98
12845,5155,91,2,119.99,239.98
12846,5155,52,1,29.99,29.99
12847,5155,39,2,1.99,3.98
12848,5155,58,1,3.99,3.99
12849,5156,64,1,14.99,14.99
12850,5156,63,2,7.99,15.98
12851,5157,42,2,0.99,1.98
12852,5157,57,1,9.99,9.99
12853,5157,71,3,39.99,119.97
12854,5157,4,1,12.99,12.99
12855,5158,82,1,1499.99,1499.99
12856,5158,10,2,79.99,159.98
12857,5158,40,3,3.99,11.97
12858,5159,87,2,27.99,55.98
12859,5159,17,1,12.99,12.99
12860,5159,98,1,13999.99,13999.99
12861,5159,25,3,1.29,3.87
12862,5160,18,1,8.99,8.99
12863,5160,94,2,1499.99,2999.98
12864,5160,69,1,3.99,3.99
12865,5161,60,2,10.99,21.98
12866,5161,8,3,89.99,269.97
12867,5161,21,2,1.49,2.98
12868,5162,89,3,79.99,239.97
12869,5162,84,3,24.99,74.97
12870,5162,41,1,2.49,2.49
12871,5162,38,2,5.99,11.98
12872,5163,100,1,129.99,129.99
12873,5163,69,3,3.99,11.97
12874,5163,62,1,5.99,5.99
12875,5163,32,3,3.49,10.47
12876,5164,68,3,24.99,74.97
12877,5164,81,2,1099.99,2199.98
12878,5164,62,2,5.99,11.98
12879,5164,92,2,109.99,219.98
12880,5165,60,2,10.99,21.98
12881,5166,79,3,1799.99,5399.97
12882,5167,94,1,1499.99,1499.99
12883,5167,66,2,89.99,179.98
12884,5167,9,1,69.99,69.99
12885,5168,55,2,6.99,13.98
12886,5168,20,2,4.99,9.98
12887,5168,97,1,10999.99,10999.99
12888,5169,15,2,799.99,1599.98
12889,5169,12,3,2499.99,7499.97
12890,5169,98,3,13999.99,41999.97
12891,5169,76,3,11.99,35.97
12892,5170,42,2,0.99,1.98
12893,5170,99,1,99.99,99.99
12894,5171,72,3,8.99,26.97
12895,5172,35,3,2.29,6.87
12896,5172,34,1,7.99,7.99
12897,5173,53,2,12.99,25.98
12898,5173,1,2,9.99,19.98
12899,5173,57,2,9.99,19.98
12900,5173,33,3,4.99,14.97
12901,5174,89,1,79.99,79.99
12902,5174,98,3,13999.99,41999.97
12903,5174,36,3,19.99,59.97
12904,5174,13,1,299.99,299.99
12905,5175,22,3,10.99,32.97
12906,5175,25,1,1.29,1.29
12907,5175,13,3,299.99,899.97
12908,5175,51,2,39.99,79.98
12909,5176,68,3,24.99,74.97
12910,5177,75,2,16.99,33.98
12911,5177,85,2,34.99,69.98
12912,5178,68,3,24.99,74.97
12913,5179,26,3,0.99,2.97
12914,5179,43,2,59.99,119.98
12915,5179,27,3,6.99,20.97
12916,5180,15,3,799.99,2399.97
12917,5180,53,3,12.99,38.97
12918,5180,85,1,34.99,34.99
12919,5181,4,2,12.99,25.98
12920,5181,47,2,49.99,99.98
12921,5181,3,1,14.99,14.99
12922,5182,15,2,799.99,1599.98
12923,5182,65,2,12.99,25.98
12924,5183,49,2,5.99,11.98
12925,5183,88,2,149.99,299.98
12926,5183,22,2,10.99,21.98
12927,5183,51,3,39.99,119.97
12928,5184,71,3,39.99,119.97
12929,5184,27,2,6.99,13.98
12930,5184,56,3,49.99,149.97
12931,5184,65,3,12.99,38.97
12932,5185,79,1,1799.99,1799.99
12933,5185,80,3,1399.99,4199.97
12934,5185,45,1,39.99,39.99
12935,5186,58,2,3.99,7.98
12936,5186,94,1,1499.99,1499.99
12937,5186,83,2,29.99,59.98
12938,5186,97,1,10999.99,10999.99
12939,5187,40,3,3.99,11.97
12940,5188,59,1,4.99,4.99
12941,5189,13,1,299.99,299.99
12942,5189,48,2,7.99,15.98
12943,5189,16,3,1.99,5.97
12944,5189,29,1,3.99,3.99
12945,5190,85,2,34.99,69.98
12946,5190,62,3,5.99,17.97
12947,5190,86,1,19.99,19.99
12948,5190,47,3,49.99,149.97
12949,5191,15,1,799.99,799.99
12950,5191,73,2,19.99,39.98
12951,5191,45,2,39.99,79.98
12952,5192,5,2,8.99,17.98
12953,5192,6,1,49.99,49.99
12954,5192,47,3,49.99,149.97
12955,5193,3,2,14.99,29.98
12956,5194,97,2,10999.99,21999.98
12957,5194,32,3,3.49,10.47
12958,5194,11,3,1899.99,5699.97
12959,5195,27,3,6.99,20.97
12960,5195,75,2,16.99,33.98
12961,5195,98,1,13999.99,13999.99
12962,5195,48,3,7.99,23.97
12963,5196,97,3,10999.99,32999.97
12964,5196,89,1,79.99,79.99
12965,5196,72,2,8.99,17.98
12966,5197,60,3,10.99,32.97
12967,5197,23,3,2.99,8.97
12968,5198,71,1,39.99,39.99
12969,5199,55,2,6.99,13.98
12970,5199,26,1,0.99,0.99
12971,5199,53,2,12.99,25.98
12972,5199,77,2,5.99,11.98
12973,5200,58,1,3.99,3.99
12974,5201,4,2,12.99,25.98
12975,5201,67,1,15.99,15.99
12976,5201,19,2,9.99,19.98
12977,5202,85,1,34.99,34.99
12978,5202,14,1,499.99,499.99
12979,5203,33,1,4.99,4.99
12980,5203,77,3,5.99,17.97
12981,5203,5,2,8.99,17.98
12982,5203,83,2,29.99,59.98
12983,5204,62,2,5.99,11.98
12984,5204,86,2,19.99,39.98
12985,5205,11,1,1899.99,1899.99
12986,5206,68,1,24.99,24.99
12987,5206,87,1,27.99,27.99
12988,5206,60,2,10.99,21.98
12989,5207,78,2,1999.99,3999.98
12990,5208,75,1,16.99,16.99
12991,5208,2,1,19.99,19.99
12992,5208,77,3,5.99,17.97
12993,5209,83,3,29.99,89.97
12994,5209,45,3,39.99,119.97
12995,5209,74,3,4.99,14.97
12996,5209,55,1,6.99,6.99
12997,5210,61,3,34.99,104.97
12998,5211,11,1,1899.99,1899.99
12999,5212,44,3,29.99,89.97
13000,5212,98,2,13999.99,27999.98
13001,5213,82,2,1499.99,2999.98
13002,5213,80,2,1399.99,2799.98
13003,5213,94,1,1499.99,1499.99
13004,5213,97,3,10999.99,32999.97
13005,5214,17,3,12.99,38.97
13006,5215,70,2,6.99,13.98
13007,5216,49,2,5.99,11.98
13008,5216,85,3,34.99,104.97
13009,5216,76,2,11.99,23.98
13010,5216,3,1,14.99,14.99
13011,5217,18,2,8.99,17.98
13012,5217,84,1,24.99,24.99
13013,5217,87,2,27.99,55.98
13014,5217,77,3,5.99,17.97
13015,5218,29,2,3.99,7.98
13016,5219,52,2,29.99,59.98
13017,5219,75,2,16.99,33.98
13018,5219,65,1,12.99,12.99
13019,5220,41,3,2.49,7.47
13020,5220,96,3,12999.99,38999.97
13021,5221,69,2,3.99,7.98
13022,5221,48,2,7.99,15.98
13023,5221,45,2,39.99,79.98
13024,5221,70,1,6.99,6.99
13025,5222,14,2,499.99,999.98
13026,5222,29,2,3.99,7.98
13027,5222,54,3,8.99,26.97
13028,5223,77,3,5.99,17.97
13029,5223,89,3,79.99,239.97
13030,5224,14,1,499.99,499.99
13031,5224,19,3,9.99,29.97
13032,5224,8,3,89.99,269.97
13033,5224,51,3,39.99,119.97
13034,5225,68,1,24.99,24.99
13035,5225,90,3,89.99,269.97
13036,5226,98,1,13999.99,13999.99
13037,5226,57,2,9.99,19.98
13038,5227,84,1,24.99,24.99
13039,5227,64,1,14.99,14.99
13040,5227,57,1,9.99,9.99
13041,5227,8,1,89.99,89.99
13042,5228,63,2,7.99,15.98
13043,5228,78,3,1999.99,5999.97
13044,5228,40,2,3.99,7.98
13045,5229,34,2,7.99,15.98
13046,5229,26,3,0.99,2.97
13047,5229,86,2,19.99,39.98
13048,5229,54,3,8.99,26.97
13049,5230,100,2,129.99,259.98
13050,5230,90,2,89.99,179.98
13051,5231,30,3,2.49,7.47
13052,5232,16,2,1.99,3.98
13053,5233,41,2,2.49,4.98
13054,5233,99,3,99.99,299.97
13055,5233,97,2,10999.99,21999.98
13056,5233,8,3,89.99,269.97
13057,5234,17,1,12.99,12.99
13058,5234,31,1,0.79,0.79
13059,5234,59,1,4.99,4.99
13060,5234,77,1,5.99,5.99
13061,5235,4,1,12.99,12.99
13062,5236,29,3,3.99,11.97
13063,5236,73,3,19.99,59.97
13064,5236,20,3,4.99,14.97
13065,5236,15,1,799.99,799.99
13066,5237,10,3,79.99,239.97
13067,5238,85,1,34.99,34.99
13068,5238,86,2,19.99,39.98
13069,5239,27,1,6.99,6.99
13070,5240,24,3,14.99,44.97
13071,5240,46,2,14.99,29.98
13072,5240,48,3,7.99,23.97
13073,5241,64,2,14.99,29.98
13074,5241,23,1,2.99,2.99
13075,5241,66,1,89.99,89.99
13076,5242,87,1,27.99,27.99
13077,5242,58,1,3.99,3.99
13078,5243,77,3,5.99,17.97
13079,5243,27,3,6.99,20.97
13080,5243,92,2,109.99,219.98
13081,5243,34,2,7.99,15.98
13082,5244,62,3,5.99,17.97
13083,5244,8,1,89.99,89.99
13084,5244,96,3,12999.99,38999.97
13085,5245,76,3,11.99,35.97
13086,5246,22,3,10.99,32.97
13087,5246,72,1,8.99,8.99
13088,5246,96,3,12999.99,38999.97
13089,5247,39,1,1.99,1.99
13090,5247,75,2,16.99,33.98
13091,5247,6,3,49.99,149.97
13092,5247,58,1,3.99,3.99
13093,5248,42,2,0.99,1.98
13094,5248,81,2,1099.99,2199.98
13095,5249,45,1,39.99,39.99
13096,5249,3,1,14.99,14.99
13097,5249,89,2,79.99,159.98
13098,5250,5,3,8.99,26.97
13099,5251,21,1,1.49,1.49
13100,5251,1,2,9.99,19.98
13101,5252,15,3,799.99,2399.97
13102,5253,18,3,8.99,26.97
13103,5254,100,3,129.99,389.97
13104,5254,80,1,1399.99,1399.99
13105,5255,18,2,8.99,17.98
13106,5256,37,1,1.99,1.99
13107,5256,3,3,14.99,44.97
13108,5256,33,3,4.99,14.97
13109,5257,27,2,6.99,13.98
13110,5257,29,2,3.99,7.98
13111,5258,29,3,3.99,11.97
13112,5258,14,2,499.99,999.98
13113,5259,87,2,27.99,55.98
13114,5259,49,1,5.99,5.99
13115,5259,55,1,6.99,6.99
13116,5259,74,3,4.99,14.97
13117,5260,93,2,89.99,179.98
13118,5260,29,3,3.99,11.97
13119,5260,16,3,1.99,5.97
13120,5261,95,1,8999.99,8999.99
13121,5261,22,3,10.99,32.97
13122,5262,83,3,29.99,89.97
13123,5262,44,2,29.99,59.98
13124,5263,61,3,34.99,104.97
13125,5264,3,3,14.99,44.97
13126,5265,59,2,4.99,9.98
13127,5265,69,1,3.99,3.99
13128,5265,60,1,10.99,10.99
13129,5265,11,3,1899.99,5699.97
13130,5266,46,3,14.99,44.97
13131,5266,18,2,8.99,17.98
13132,5267,69,3,3.99,11.97
13133,5268,39,1,1.99,1.99
13134,5268,90,1,89.99,89.99
13135,5269,49,1,5.99,5.99
13136,5269,20,1,4.99,4.99
13137,5269,97,1,10999.99,10999.99
13138,5269,69,3,3.99,11.97
13139,5270,92,1,109.99,109.99
13140,5270,68,3,24.99,74.97
13141,5270,58,1,3.99,3.99
13142,5270,5,1,8.99,8.99
13143,5271,19,1,9.99,9.99
13144,5271,74,2,4.99,9.98
13145,5272,7,1,129.99,129.99
13146,5272,88,1,149.99,149.99
13147,5272,96,2,12999.99,25999.98
13148,5273,45,1,39.99,39.99
13149,5273,46,3,14.99,44.97
13150,5273,87,1,27.99,27.99
13151,5273,66,3,89.99,269.97
13152,5274,55,1,6.99,6.99
13153,5275,77,3,5.99,17.97
13154,5275,70,3,6.99,20.97
13155,5275,34,1,7.99,7.99
13156,5276,3,3,14.99,44.97
13157,5276,36,3,19.99,59.97
13158,5276,22,3,10.99,32.97
13159,5277,52,2,29.99,59.98
13160,5277,37,1,1.99,1.99
13161,5277,83,2,29.99,59.98
13162,5277,82,3,1499.99,4499.97
13163,5278,90,1,89.99,89.99
13164,5278,11,3,1899.99,5699.97
13165,5278,66,1,89.99,89.99
13166,5279,4,3,12.99,38.97
13167,5280,53,2,12.99,25.98
13168,5281,36,1,19.99,19.99
13169,5281,71,2,39.99,79.98
13170,5281,54,1,8.99,8.99
13171,5282,100,3,129.99,389.97
13172,5282,96,2,12999.99,25999.98
13173,5283,54,3,8.99,26.97
13174,5283,64,3,14.99,44.97
13175,5283,41,1,2.49,2.49
13176,5283,40,3,3.99,11.97
13177,5284,86,1,19.99,19.99
13178,5284,50,1,9.99,9.99
13179,5284,7,1,129.99,129.99
13180,5284,39,1,1.99,1.99
13181,5285,75,3,16.99,50.97
13182,5285,37,3,1.99,5.97
13183,5285,65,2,12.99,25.98
13184,5286,21,3,1.49,4.47
13185,5286,16,3,1.99,5.97
13186,5286,50,3,9.99,29.97
13187,5287,28,3,5.49,16.47
13188,5287,76,3,11.99,35.97
13189,5288,29,2,3.99,7.98
13190,5288,9,3,69.99,209.97
13191,5288,83,1,29.99,29.99
13192,5289,63,3,7.99,23.97
13193,5289,42,3,0.99,2.97
13194,5289,80,2,1399.99,2799.98
13195,5290,33,2,4.99,9.98
13196,5290,44,2,29.99,59.98
13197,5291,99,1,99.99,99.99
13198,5291,34,2,7.99,15.98
13199,5291,24,1,14.99,14.99
13200,5291,58,2,3.99,7.98
13201,5292,15,1,799.99,799.99
13202,5293,57,1,9.99,9.99
13203,5294,26,2,0.99,1.98
13204,5295,63,2,7.99,15.98
13205,5295,44,2,29.99,59.98
13206,5295,3,2,14.99,29.98
13207,5296,50,2,9.99,19.98
13208,5297,48,2,7.99,15.98
13209,5297,75,3,16.99,50.97
13210,5297,21,3,1.49,4.47
13211,5297,56,3,49.99,149.97
13212,5298,74,3,4.99,14.97
13213,5299,3,2,14.99,29.98
13214,5299,97,2,10999.99,21999.98
13215,5299,25,2,1.29,2.58
13216,5299,50,3,9.99,29.97
13217,5300,29,1,3.99,3.99
13218,5301,34,3,7.99,23.97
13219,5302,41,2,2.49,4.98
13220,5302,68,1,24.99,24.99
13221,5303,68,1,24.99,24.99
13222,5303,40,3,3.99,11.97
13223,5303,16,3,1.99,5.97
13224,5303,85,2,34.99,69.98
13225,5304,69,3,3.99,11.97
13226,5304,53,2,12.99,25.98
13227,5304,46,2,14.99,29.98
13228,5304,13,3,299.99,899.97
13229,5305,79,1,1799.99,1799.99
13230,5305,22,2,10.99,21.98
13231,5306,93,1,89.99,89.99
13232,5306,26,1,0.99,0.99
13233,5306,44,1,29.99,29.99
13234,5306,89,2,79.99,159.98
13235,5307,43,1,59.99,59.99
13236,5308,64,2,14.99,29.98
13237,5308,23,3,2.99,8.97
13238,5308,3,1,14.99,14.99
13239,5308,35,1,2.29,2.29
13240,5309,77,2,5.99,11.98
13241,5310,72,2,8.99,17.98
13242,5311,52,1,29.99,29.99
13243,5312,40,1,3.99,3.99
13244,5313,28,2,5.49,10.98
13245,5314,2,1,19.99,19.99
13246,5314,46,2,14.99,29.98
13247,5314,33,1,4.99,4.99
13248,5314,18,2,8.99,17.98
13249,5315,46,2,14.99,29.98
13250,5316,45,2,39.99,79.98
13251,5316,21,2,1.49,2.98
13252,5316,14,3,499.99,1499.97
13253,5317,4,1,12.99,12.99
13254,5317,75,1,16.99,16.99
13255,5317,96,1,12999.99,12999.99
13256,5318,97,1,10999.99,10999.99
13257,5319,43,1,59.99,59.99
13258,5319,24,1,14.99,14.99
13259,5319,72,1,8.99,8.99
13260,5319,66,3,89.99,269.97
13261,5320,90,2,89.99,179.98
13262,5320,66,2,89.99,179.98
13263,5320,12,1,2499.99,2499.99
13264,5320,73,3,19.99,59.97
13265,5321,70,2,6.99,13.98
13266,5321,78,2,1999.99,3999.98
13267,5322,2,1,19.99,19.99
13268,5323,50,1,9.99,9.99
13269,5324,100,2,129.99,259.98
13270,5324,46,2,14.99,29.98
13271,5325,72,1,8.99,8.99
13272,5325,50,2,9.99,19.98
13273,5325,2,1,19.99,19.99
13274,5325,29,3,3.99,11.97
13275,5326,75,3,16.99,50.97
13276,5326,99,1,99.99,99.99
13277,5326,63,3,7.99,23.97
13278,5327,50,3,9.99,29.97
13279,5327,80,1,1399.99,1399.99
13280,5327,41,2,2.49,4.98
13281,5328,48,1,7.99,7.99
13282,5328,57,3,9.99,29.97
13283,5328,49,1,5.99,5.99
13284,5329,78,1,1999.99,1999.99
13285,5329,30,1,2.49,2.49
13286,5330,44,1,29.99,29.99
13287,5330,22,3,10.99,32.97
13288,5331,15,1,799.99,799.99
13289,5332,73,1,19.99,19.99
13290,5332,1,1,9.99,9.99
13291,5332,22,3,10.99,32.97
13292,5332,5,3,8.99,26.97
13293,5333,32,2,3.49,6.98
13294,5333,96,3,12999.99,38999.97
13295,5333,42,3,0.99,2.97
13296,5334,54,2,8.99,17.98
13297,5334,31,2,0.79,1.58
13298,5334,9,1,69.99,69.99
13299,5335,33,2,4.99,9.98
13300,5335,1,1,9.99,9.99
13301,5335,45,1,39.99,39.99
13302,5335,7,2,129.99,259.98
13303,5336,75,2,16.99,33.98
13304,5336,27,3,6.99,20.97
13305,5337,10,2,79.99,159.98
13306,5337,13,2,299.99,599.98
13307,5337,67,1,15.99,15.99
13308,5338,44,2,29.99,59.98
13309,5338,2,2,19.99,39.98
13310,5339,29,2,3.99,7.98
13311,5339,53,1,12.99,12.99
13312,5339,70,2,6.99,13.98
13313,5339,51,3,39.99,119.97
13314,5340,86,3,19.99,59.97
13315,5340,42,3,0.99,2.97
13316,5340,63,1,7.99,7.99
13317,5340,29,2,3.99,7.98
13318,5341,97,1,10999.99,10999.99
13319,5341,20,2,4.99,9.98
13320,5341,2,3,19.99,59.97
13321,5341,73,2,19.99,39.98
13322,5342,90,1,89.99,89.99
13323,5342,95,2,8999.99,17999.98
13324,5342,5,3,8.99,26.97
13325,5342,48,1,7.99,7.99
13326,5343,35,3,2.29,6.87
13327,5343,84,1,24.99,24.99
13328,5343,98,2,13999.99,27999.98
13329,5344,33,3,4.99,14.97
13330,5345,86,2,19.99,39.98
13331,5346,13,1,299.99,299.99
13332,5346,65,1,12.99,12.99
13333,5347,44,3,29.99,89.97
13334,5347,39,1,1.99,1.99
13335,5347,11,3,1899.99,5699.97
13336,5348,19,3,9.99,29.97
13337,5348,53,3,12.99,38.97
13338,5349,52,1,29.99,29.99
13339,5349,71,2,39.99,79.98
13340,5349,10,2,79.99,159.98
13341,5349,82,3,1499.99,4499.97
13342,5350,78,3,1999.99,5999.97
13343,5351,66,1,89.99,89.99
13344,5351,85,3,34.99,104.97
13345,5352,69,2,3.99,7.98
13346,5352,79,2,1799.99,3599.98
13347,5353,8,1,89.99,89.99
13348,5354,65,2,12.99,25.98
13349,5355,14,3,499.99,1499.97
13350,5356,11,2,1899.99,3799.98
13351,5356,70,3,6.99,20.97
13352,5356,99,2,99.99,199.98
13353,5356,88,1,149.99,149.99
13354,5357,87,1,27.99,27.99
13355,5357,42,3,0.99,2.97
13356,5358,82,2,1499.99,2999.98
13357,5358,24,3,14.99,44.97
13358,5358,36,1,19.99,19.99
13359,5359,51,2,39.99,79.98
13360,5360,59,3,4.99,14.97
13361,5360,65,2,12.99,25.98
13362,5360,90,3,89.99,269.97
13363,5361,75,2,16.99,33.98
13364,5361,49,2,5.99,11.98
13365,5362,63,3,7.99,23.97
13366,5363,91,1,119.99,119.99
13367,5363,80,1,1399.99,1399.99
13368,5364,14,1,499.99,499.99
13369,5364,1,1,9.99,9.99
13370,5364,12,1,2499.99,2499.99
13371,5364,62,2,5.99,11.98
13372,5365,34,1,7.99,7.99
13373,5366,16,3,1.99,5.97
13374,5366,24,3,14.99,44.97
13375,5367,70,2,6.99,13.98
13376,5368,98,2,13999.99,27999.98
13377,5368,95,1,8999.99,8999.99
13378,5368,2,2,19.99,39.98
13379,5369,63,3,7.99,23.97
13380,5369,5,3,8.99,26.97
13381,5369,45,3,39.99,119.97
13382,5370,46,3,14.99,44.97
13383,5371,58,3,3.99,11.97
13384,5372,51,3,39.99,119.97
13385,5373,66,2,89.99,179.98
13386,5373,88,2,149.99,299.98
13387,5374,7,2,129.99,259.98
13388,5374,100,1,129.99,129.99
13389,5374,48,2,7.99,15.98
13390,5375,50,3,9.99,29.97
13391,5375,34,2,7.99,15.98
13392,5375,5,1,8.99,8.99
13393,5375,22,3,10.99,32.97
13394,5376,53,2,12.99,25.98
13395,5376,38,2,5.99,11.98
13396,5376,93,1,89.99,89.99
13397,5376,8,2,89.99,179.98
13398,5377,16,1,1.99,1.99
13399,5377,45,2,39.99,79.98
13400,5378,14,1,499.99,499.99
13401,5378,20,1,4.99,4.99
13402,5378,45,3,39.99,119.97
13403,5379,40,1,3.99,3.99
13404,5379,68,2,24.99,49.98
13405,5379,79,2,1799.99,3599.98
13406,5379,41,2,2.49,4.98
13407,5380,33,1,4.99,4.99
13408,5380,19,3,9.99,29.97
13409,5380,81,3,1099.99,3299.97
13410,5380,23,2,2.99,5.98
13411,5381,11,1,1899.99,1899.99
13412,5381,50,2,9.99,19.98
13413,5381,15,3,799.99,2399.97
13414,5382,53,2,12.99,25.98
13415,5382,52,2,29.99,59.98
13416,5382,67,2,15.99,31.98
13417,5383,37,3,1.99,5.97
13418,5383,9,1,69.99,69.99
13419,5384,3,3,14.99,44.97
13420,5384,46,1,14.99,14.99
13421,5384,71,3,39.99,119.97
13422,5384,35,1,2.29,2.29
13423,5385,10,1,79.99,79.99
13424,5385,60,2,10.99,21.98
13425,5385,43,3,59.99,179.97
13426,5386,75,3,16.99,50.97
13427,5387,74,3,4.99,14.97
13428,5387,56,3,49.99,149.97
13429,5387,77,2,5.99,11.98
13430,5387,59,1,4.99,4.99
13431,5388,88,3,149.99,449.97
13432,5389,4,3,12.99,38.97
13433,5389,69,1,3.99,3.99
13434,5389,67,3,15.99,47.97
13435,5389,45,3,39.99,119.97
13436,5390,48,1,7.99,7.99
13437,5390,14,2,499.99,999.98
13438,5391,14,1,499.99,499.99
13439,5392,81,2,1099.99,2199.98
13440,5392,98,2,13999.99,27999.98
13441,5392,100,2,129.99,259.98
13442,5393,89,2,79.99,159.98
13443,5393,9,2,69.99,139.98
13444,5393,78,1,1999.99,1999.99
13445,5393,36,1,19.99,19.99
13446,5394,37,1,1.99,1.99
13447,5394,72,2,8.99,17.98
13448,5395,45,3,39.99,119.97
13449,5395,39,3,1.99,5.97
13450,5395,65,3,12.99,38.97
13451,5395,73,1,19.99,19.99
13452,5396,24,1,14.99,14.99
13453,5396,79,1,1799.99,1799.99
13454,5397,40,1,3.99,3.99
13455,5397,48,2,7.99,15.98
13456,5397,36,2,19.99,39.98
13457,5397,26,3,0.99,2.97
13458,5398,55,3,6.99,20.97
13459,5399,31,1,0.79,0.79
13460,5399,1,1,9.99,9.99
13461,5400,23,1,2.99,2.99
13462,5400,19,3,9.99,29.97
13463,5401,74,2,4.99,9.98
13464,5401,94,3,1499.99,4499.97
13465,5402,98,3,13999.99,41999.97
13466,5402,22,2,10.99,21.98
13467,5402,43,2,59.99,119.98
13468,5402,89,3,79.99,239.97
13469,5403,35,1,2.29,2.29
13470,5403,94,1,1499.99,1499.99
13471,5403,70,1,6.99,6.99
13472,5404,6,1,49.99,49.99
13473,5405,12,1,2499.99,2499.99
13474,5406,29,3,3.99,11.97
13475,5406,43,3,59.99,179.97
13476,5407,35,1,2.29,2.29
13477,5407,76,3,11.99,35.97
13478,5407,42,1,0.99,0.99
13479,5408,39,2,1.99,3.98
13480,5408,8,2,89.99,179.98
13481,5408,42,3,0.99,2.97
13482,5408,87,1,27.99,27.99
13483,5409,99,3,99.99,299.97
13484,5410,26,3,0.99,2.97
13485,5410,40,1,3.99,3.99
13486,5411,45,2,39.99,79.98
13487,5411,62,3,5.99,17.97
13488,5411,92,1,109.99,109.99
13489,5411,30,3,2.49,7.47
13490,5412,4,3,12.99,38.97
13491,5412,30,3,2.49,7.47
13492,5412,69,1,3.99,3.99
13493,5412,37,1,1.99,1.99
13494,5413,98,2,13999.99,27999.98
13495,5413,86,1,19.99,19.99
13496,5413,81,1,1099.99,1099.99
13497,5413,40,1,3.99,3.99
13498,5414,91,3,119.99,359.97
13499,5414,84,2,24.99,49.98
13500,5415,20,1,4.99,4.99
13501,5415,59,3,4.99,14.97
13502,5416,97,2,10999.99,21999.98
